code,name,nav_final,bh_final,excess,dd,bh_dd,jul_strat,jul_bh,trim_acc,trim_n,ann_ret_strat,ann_ret_bh
603685,晨丰科技,1.3362920812437815,1.4120082815735,-0.053623056831750726,-0.2718047819156205,-0.3302624232272475,-0.0725796469490334,-0.0927200289750092,0.460431654676259,139,0.6608386424404982,0.8290061965259237
000070,特发信息,1.197455101835405,1.2041666666666662,-0.005573617852950519,-0.43961747862455935,-0.5191472562179233,-0.27692438419085896,-0.3372448979591838,0.5035971223021583,139,0.3707355226452145,0.3842086276384127
688380,中微半导,1.20706588332775,1.183938588721583,0.019534201204760127,-0.4022991756049783,-0.4791382187831891,-0.37697419313351566,-0.45135692747183,0.5109489051094891,137,0.39004610927484995,0.34377345563124306
688258,卓易信息,1.129405328264611,1.2153896386591212,-0.07074629210215444,-0.42345669329616564,-0.46835365853658506,-0.1857391061854915,-0.22165500205845978,0.5144927536231884,138,0.23733473992815735,0.4068641947990974
605118,力鼎光电,0.992792221068242,0.9850299401197613,0.007880248744050355,-0.3796894913422696,-0.4441964285714288,-0.18133700761720328,-0.21169916434540392,0.4701492537313433,134,-0.01257949905545308,-0.026050353066834786
600498,烽火通信,1.102152594448293,1.0852932842164922,0.015534335720110981,-0.5368678712055126,-0.6215609871295315,-0.4458588420611126,-0.5255948089401585,0.48201438848920863,139,0.18555859334726388,0.15400436707670795
301611,珂玛科技,1.1995764457409124,1.210605187319883,-0.00911010599862605,-0.4939103967073538,-0.5801712922810062,-0.4939103967073535,-0.580171292281006,0.5217391304347826,138,0.3749879013476485,0.397186653267799
688312,燕麦科技,1.321128662330508,1.3621841417368574,-0.03013944895438392,-0.5449556162725748,-0.6322273961971283,-0.43306921096836504,-0.5125452502808636,0.460431654676259,139,0.6279983146117223,0.7175630360925551
600391,航发科技,0.9177680144090998,0.8692628650904032,0.055800323776228566,-0.45266632597931944,-0.5337958022056206,-0.1173726993741091,-0.15259172976121138,0.5522388059701493,134,-0.13943712571557998,-0.21744571797446277
002859,洁美科技,2.1633938683415024,2.530116358658454,-0.14494293476344278,-0.43683867044591895,-0.5166885676741129,-0.41956360144925386,-0.49799818016378494,0.3333333333333333,129,3.268300610034675,4.729870553951856
001389,广合科技,1.817239010123781,2.035818005808328,-0.1073666678754811,-0.37168614871008054,-0.446153846153846,-0.28658309545310157,-0.35066974595842926,0.4028776978417266,139,1.8442717607861945,2.4697098943163884
301225,恒勃股份,0.4905937913635279,0.3547582501918651,0.382896073870582,-0.6198424261596307,-0.7412138728323698,-0.29763542984448144,-0.36668309512074926,0.6402877697841727,139,-0.7124167525325613,-0.8369270670768139
301005,超捷股份,0.654703486098201,0.5530222693531289,0.18386459710566205,-0.6310933606521701,-0.7265205927811618,-0.3312717026781876,-0.40361010830324906,0.6323529411764706,136,-0.523483280299736,-0.6453503096104001
688636,智明达,0.5624199834158774,0.4774409166865603,0.17798865526455465,-0.6406520101238502,-0.7259999999999999,-0.42876129116910633,-0.5112802391954336,0.5925925925925926,135,-0.6347364794445078,-0.7257735372179537
301662,宏工科技,0.5977334896934702,0.5260038524225813,0.1363671329411913,-0.6129249296337671,-0.6918481012658229,-0.22397724118296325,-0.27508124541356527,0.5474452554744526,137,-0.5936612119898441,-0.6751142831582718
002943,宇晶股份,0.8617841562414743,0.8078512396694215,0.0667609504370168,-0.6234067231667962,-0.705499438832772,-0.37839925634723304,-0.4409044193216851,0.5588235294117647,136,-0.22918992162565,-0.311617307628132
688377,迪威尔,0.6301767967959983,0.5530650823656496,0.13942611256620174,-0.5553166558967262,-0.6418786692759296,-0.18995212810874385,-0.21752862218712965,0.5419847328244275,131,-0.5542829837179905,-0.6453022607148567
688516,奥特维,0.8919028416971427,0.8493927125506071,0.050047673494729716,-0.6064033553054111,-0.6856536502546691,-0.25546380613749753,-0.30991150442477844,0.5746268656716418,134,-0.18143021799899517,-0.2484810629954779
301413,安培龙,0.5678400632057751,0.4827183047131895,0.1763383689026694,-0.613756059869519,-0.7002623773671003,-0.16697249775642753,-0.207764101176789,0.5373134328358209,134,-0.6285541135897088,-0.7204470411314221
688191,智洋创新,0.7581229921372536,0.6684161778326644,0.13420802380257024,-0.6249647603362893,-0.7161699212058924,-0.4405688323983993,-0.5210759844703272,0.5581395348837209,129,-0.40592841710453587,-0.5312040819874306
600785,新华百货,0.73479295221462,0.6686567164179108,0.09890910264239983,-0.6214516994609898,-0.6998050682261209,-0.13372004275554272,-0.15309126594700662,0.5954198473282443,131,-0.4168386687700186,-0.5055690827719732
600363,联创光电,0.4122892570694381,0.30959565479782675,0.331702337161911,-0.6337301133021795,-0.7328472855096999,-0.21531535592326811,-0.2701754385964912,0.6592592592592592,135,-0.7878692963200705,-0.8715035885437916
688399,硕世生物,0.6453946940482351,0.43205574912891964,0.49377642896648055,-0.5481977933344455,-0.7197879858657246,-0.19661106891553082,-0.4189784236019376,0.674074074074074,135,-0.5352767147524505,-0.7697526556706403
688196,卓越新能,0.7174154520848681,0.5955969517358167,0.20453177269296252,-0.5395086921757821,-0.6533934660653394,-0.05823150616817052,-0.068267674042094,0.6911764705882353,136,-0.4407592990341914,-0.5961995336802617
688175,高凌信息,0.712530671895922,0.6559836345039205,0.08620190263552008,-0.5195744438338508,-0.5968972533062056,-0.25936466016517246,-0.31371753246753253,0.45528455284552843,123,-0.47133224578075605,-0.5474677538044331
301061,匠心家居,0.4674993621845826,0.37810534996392076,0.23642620298599826,-0.5607866207455509,-0.649500053757661,0.03858045063471893,0.053398058252426495,0.6875,128,-0.7356880555155658,-0.8176849842833447
688215,瑞晟智能,0.6884728490372788,0.6066447908121423,0.13488627853474133,-0.5361897096759494,-0.6266533566259043,-0.13487200970210356,-0.16841298236647084,0.6131386861313869,137,-0.47964236487319967,-0.583000698743334
688210,统联精密,0.6117720159291005,0.5464396284829715,0.11956011980226466,-0.5385485153618998,-0.6121983039791261,-0.2968213499055953,-0.3606807213614427,0.5851851851851851,135,-0.576813492279654,-0.6527047624068729
605288,凯迪股份,0.7676343996155669,0.6620333141872485,0.15951022881372756,-0.5271475228651323,-0.6303832752613241,-0.22601422751430444,-0.30365217391304333,0.5620437956204379,137,-0.37046446489124096,-0.5141080239743765
603585,苏利股份,0.6312836975899299,0.5335397316821466,0.1831990386163287,-0.5592072417022251,-0.6549242424242424,-0.21913359745945926,-0.27994330262225353,0.572463768115942,138,-0.5529120088897156,-0.6669251503111273
600262,北方股份,0.6708568203173999,0.5711610486891381,0.17454931819505526,-0.5344617451746474,-0.6368540601930723,-0.22993865228466204,-0.2966269841269844,0.5447761194029851,134,-0.502718595958825,-0.6247441087722205
301550,斯菱智驱,0.538721255685445,0.45248447204968945,0.19058506747229442,-0.6055720965156353,-0.6922182382013762,-0.251396425937204,-0.27003121748178927,0.5703703703703704,135,-0.6612438450067049,-0.7503644454707495
002865,钧达股份,0.9423074146844925,0.8732447817836811,0.07908736970605745,-0.5602513770493689,-0.654125470294864,-0.2471402004248059,-0.3053802723347727,0.625,136,-0.09876704340187636,-0.2111616818878369
600481,双良节能,0.7583698012569458,0.6833073322932914,0.10985169544680917,-0.5762567882193265,-0.6669642857142857,-0.137294170309475,-0.16210937500000022,0.5,136,-0.3837005162908238,-0.4864554297775917
300842,帝科股份,0.9322029279448533,0.9632768361581917,-0.032258544010327905,-0.548190430618094,-0.6047430830039526,-0.35056567609216926,-0.42058623040218157,0.5507246376811594,138,-0.1156110458790951,-0.0633777840577483
603121,华培动力,0.6757114972310188,0.5913043478260873,0.14274738502304563,-0.5170743193810392,-0.6097276264591438,-0.04136033664266503,-0.05442729488220954,0.5714285714285714,126,-0.5215356052974061,-0.6277209612815606
002837,英维克,0.613231516392892,0.5211320754716978,0.17672955716232042,-0.524836670567201,-0.6163693425834158,-0.3121908768631325,-0.37842901110665095,0.5827338129496403,139,-0.5750451237570477,-0.6803618133999444
688168,安博通,0.5440706464563672,0.47253457412433736,0.15138801740506413,-0.5740670887193671,-0.6572692095080155,-0.4955815941255791,-0.5720005522573519,0.5954198473282443,131,-0.6553353306632376,-0.7306860914517856
688651,盛邦安全,0.6197879235021182,0.524972004479283,0.18061138158573353,-0.5755821583999983,-0.6713298499915726,-0.2630464222804342,-0.3231763619575254,0.6115107913669064,139,-0.5670622635603149,-0.6762287721838983
603360,百傲化学,0.5104407635989979,0.43046971569839326,0.1857762462357191,-0.5904746324236771,-0.6944662995017046,-0.23050042829416995,-0.2825237297599108,0.6204379562043796,137,-0.6917490938465858,-0.7712297450912986
300102,乾照光电,0.7247494978994743,0.7414652857690833,-0.022544262274221794,-0.5952102645808941,-0.6370967741935484,-0.24722873819369162,-0.3170445660672401,0.6102941176470589,136,-0.43071614735396724,-0.4075401285452829
688311,盟升电子,0.6170020603439424,0.5059353254195661,0.21952753512965328,-0.5469747877204707,-0.655388259177804,-0.14119554649789323,-0.1807050092764383,0.6330935251798561,139,-0.5704620155193152,-0.6964947159241877
301232,飞沃科技,0.6911383383973021,0.5985263157894735,0.15473341800463802,-0.5471185687689305,-0.6358108648691896,-0.3340972468459692,-0.3949845201238388,0.5441176470588235,136,-0.47611167164064316,-0.5927175583584066
603737,三棵树,0.604022443765967,0.5064824654622737,0.1925831296344429,-0.5409099386380272,-0.6250863856254323,-0.016223839155215747,-0.030179445350734135,0.6594202898550725,138,-0.5861500728055595,-0.6959200917744164
688171,纬德信息,0.6769750656474964,0.6074089844581647,0.11452922654969888,-0.5380381486413518,-0.6268848251523899,-0.31851018386159735,-0.393198229676217,0.5514705882352942,136,-0.49475482145378613,-0.5820809961485329
603200,上海洗霸,0.5800106829515174,0.5157046979865771,0.12469536387006896,-0.5628756000768198,-0.6382333108563726,-0.14439440238976686,-0.15768966307586496,0.6592592592592592,135,-0.6145101147310454,-0.6861646187486937
603090,宏盛股份,0.9513401605852247,0.7052687411598312,0.3489044743720291,-0.4540161637780187,-0.6414588914073767,-0.17401407496976418,-0.295303326810176,0.5955882352941176,136,-0.08359446453845487,-0.4572240299855307
605598,上海港湾,0.5735157642025398,0.4354912414318354,0.3169398363027893,-0.5609572562005904,-0.6876484560570071,-0.2512648516745938,-0.32469864067709664,0.6423357664233577,137,-0.6220325682206074,-0.7665391869666411
