observation_date,DEXBZUS
1999-07-12,1.8200
1999-07-13,1.8350
1999-07-14,1.8070
1999-07-15,1.8270
1999-07-16,1.8100
1999-07-19,1.7950
1999-07-20,1.8000
1999-07-21,1.8120
1999-07-22,1.8275
1999-07-23,1.8190
1999-07-26,1.8190
1999-07-27,1.8170
1999-07-28,1.7875
1999-07-29,1.7960
1999-07-30,1.7900
1999-08-02,1.8140
1999-08-03,1.8300
1999-08-04,1.8210
1999-08-05,1.8500
1999-08-06,1.8500
1999-08-09,1.8460
1999-08-10,1.8825
1999-08-11,1.8710
1999-08-12,1.8530
1999-08-13,1.8720
1999-08-16,1.8850
1999-08-17,1.8870
1999-08-18,1.8920
1999-08-19,1.9200
1999-08-20,1.9925
1999-08-23,1.8620
1999-08-24,1.9025
1999-08-25,1.9360
1999-08-26,1.9100
1999-08-27,1.9400
1999-08-30,1.9480
1999-08-31,1.9250
1999-09-01,1.9170
1999-09-02,1.9240
1999-09-03,1.9030
1999-09-06,
1999-09-07,1.9050
1999-09-08,1.8970
1999-09-09,1.8730
1999-09-10,1.8570
1999-09-13,1.8850
1999-09-14,1.8975
1999-09-15,1.8800
1999-09-16,1.8825
1999-09-17,1.8900
1999-09-20,1.8740
1999-09-21,1.8800
1999-09-22,1.8960
1999-09-23,1.8910
1999-09-24,1.9175
1999-09-27,1.9230
1999-09-28,1.9370
1999-09-29,1.9220
1999-09-30,1.9210
1999-10-01,1.9230
1999-10-04,1.9410
1999-10-05,1.9500
1999-10-06,1.9640
1999-10-07,1.9330
1999-10-08,1.9500
1999-10-11,
1999-10-12,1.9500
1999-10-13,1.9610
1999-10-14,1.9640
1999-10-15,1.9880
1999-10-18,1.9880
1999-10-19,1.9900
1999-10-20,2.0070
1999-10-21,1.9940
1999-10-22,1.9800
1999-10-25,1.9790
1999-10-26,1.9840
1999-10-27,1.9970
1999-10-28,1.9800
1999-10-29,1.9530
1999-11-01,1.9440
1999-11-02,1.9430
1999-11-03,1.9430
1999-11-04,1.9150
1999-11-05,1.9170
1999-11-08,1.9290
1999-11-09,1.9300
1999-11-10,1.9370
1999-11-11,
1999-11-12,1.9360
1999-11-15,1.9350
1999-11-16,1.9330
1999-11-17,1.9340
1999-11-18,1.9300
1999-11-19,1.9340
1999-11-22,1.9330
1999-11-23,1.9330
1999-11-24,1.9310
1999-11-25,
1999-11-26,1.9260
1999-11-29,1.9210
1999-11-30,1.9230
1999-12-01,1.9200
1999-12-02,1.8940
1999-12-03,1.8780
1999-12-06,1.8680
1999-12-07,1.8600
1999-12-08,1.8640
1999-12-09,1.8660
1999-12-10,1.8660
1999-12-13,1.8560
1999-12-14,1.8470
1999-12-15,1.8520
1999-12-16,1.8430
1999-12-17,1.8000
1999-12-20,1.8120
1999-12-21,1.8270
1999-12-22,1.8210
1999-12-23,1.8310
1999-12-24,1.8320
1999-12-27,1.8330
1999-12-28,1.8320
1999-12-29,1.8140
1999-12-30,1.7920
1999-12-31,1.8090
2000-01-03,1.8050
2000-01-04,1.8405
2000-01-05,1.8560
2000-01-06,1.8400
2000-01-07,1.8310
2000-01-10,1.8190
2000-01-11,1.8225
2000-01-12,1.8350
2000-01-13,1.8140
2000-01-14,1.8050
2000-01-17,
2000-01-18,1.7942
2000-01-19,1.7930
2000-01-20,1.7785
2000-01-21,1.7800
2000-01-24,1.7680
2000-01-25,1.7800
2000-01-26,1.7810
2000-01-27,1.7800
2000-01-28,1.7900
2000-01-31,1.8020
2000-02-01,1.7950
2000-02-02,1.7850
2000-02-03,1.7750
2000-02-04,1.7730
2000-02-07,1.7700
2000-02-08,1.7650
2000-02-09,1.7700
2000-02-10,1.7700
2000-02-11,1.7670
2000-02-14,1.7690
2000-02-15,1.7830
2000-02-16,1.7750
2000-02-17,1.7770
2000-02-18,1.7770
2000-02-21,
2000-02-22,1.7850
2000-02-23,1.7900
2000-02-24,1.7820
2000-02-25,1.7740
2000-02-28,1.7790
2000-02-29,1.7690
2000-03-01,1.7690
2000-03-02,1.7590
2000-03-03,1.7440
2000-03-06,1.7470
2000-03-07,1.7470
2000-03-08,1.7540
2000-03-09,1.7350
2000-03-10,1.7380
2000-03-13,1.7490
2000-03-14,1.7380
2000-03-15,1.7402
2000-03-16,1.7360
2000-03-17,1.7370
2000-03-20,1.7400
2000-03-21,1.7395
2000-03-22,1.7290
2000-03-23,1.7230
2000-03-24,1.7300
2000-03-27,1.7360
2000-03-28,1.7490
2000-03-29,1.7400
2000-03-30,1.7530
2000-03-31,1.7420
2000-04-03,1.7420
2000-04-04,1.7450
2000-04-05,1.7550
2000-04-06,1.7450
2000-04-07,1.7460
2000-04-10,1.7380
2000-04-11,1.7475
2000-04-12,1.7480
2000-04-13,1.7640
2000-04-14,1.7860
2000-04-17,1.7890
2000-04-18,1.7660
2000-04-19,1.7660
2000-04-20,1.7810
2000-04-21,1.7790
2000-04-24,1.7900
2000-04-25,1.7900
2000-04-26,1.7990
2000-04-27,1.8110
2000-04-28,1.8050
2000-05-01,1.8070
2000-05-02,1.8000
2000-05-03,1.8160
2000-05-04,1.8140
2000-05-05,1.8125
2000-05-08,1.8050
2000-05-09,1.8075
2000-05-10,1.8180
2000-05-11,1.8200
2000-05-12,1.8300
2000-05-15,1.8450
2000-05-16,1.8230
2000-05-17,1.8330
2000-05-18,1.8310
2000-05-19,1.8430
2000-05-22,1.8540
2000-05-23,1.8520
2000-05-24,1.8530
2000-05-25,1.8460
2000-05-26,1.8410
2000-05-29,
2000-05-30,1.8325
2000-05-31,1.8270
2000-06-01,1.8210
2000-06-02,1.8070
2000-06-05,1.7940
2000-06-06,1.7930
2000-06-07,1.8040
2000-06-08,1.7990
2000-06-09,1.8025
2000-06-12,1.8050
2000-06-13,1.8120
2000-06-14,1.8125
2000-06-15,1.8120
2000-06-16,1.8080
2000-06-19,1.8050
2000-06-20,1.8000
2000-06-21,1.8150
2000-06-22,1.8130
2000-06-23,1.8220
2000-06-26,1.8280
2000-06-27,1.8230
2000-06-28,1.8200
2000-06-29,1.8170
2000-06-30,1.8040
2000-07-03,1.8090
2000-07-04,
2000-07-05,1.8050
2000-07-06,1.7980
2000-07-07,1.7990
2000-07-10,1.8000
2000-07-11,1.7990
2000-07-12,1.8050
2000-07-13,1.8090
2000-07-14,1.8120
2000-07-17,1.8000
2000-07-18,1.7980
2000-07-19,1.8070
2000-07-20,1.8015
2000-07-21,1.7940
2000-07-24,1.7970
2000-07-25,1.7900
2000-07-26,1.7930
2000-07-27,1.7845
2000-07-28,1.7860
2000-07-31,1.7760
2000-08-01,1.7860
2000-08-02,1.7920
2000-08-03,1.8020
2000-08-04,1.7930
2000-08-07,1.7960
2000-08-08,1.8000
2000-08-09,1.7965
2000-08-10,1.7980
2000-08-11,1.7960
2000-08-14,1.8040
2000-08-15,1.8050
2000-08-16,1.8080
2000-08-17,1.8090
2000-08-18,1.8170
2000-08-21,1.8210
2000-08-22,1.8180
2000-08-23,1.8180
2000-08-24,1.8220
2000-08-25,1.8230
2000-08-28,1.8290
2000-08-29,1.8320
2000-08-30,1.8241
2000-08-31,1.8200
2000-09-01,1.8240
2000-09-04,
2000-09-05,1.8278
2000-09-06,1.8210
2000-09-07,1.8221
2000-09-08,1.8220
2000-09-11,1.8187
2000-09-12,1.8270
2000-09-13,1.8350
2000-09-14,1.8330
2000-09-15,1.8445
2000-09-18,1.8590
2000-09-19,1.8550
2000-09-20,1.8570
2000-09-21,1.8540
2000-09-22,1.8575
2000-09-25,1.8440
2000-09-26,1.8517
2000-09-27,1.8490
2000-09-28,1.8482
2000-09-29,1.8440
2000-10-02,1.8470
2000-10-03,1.8480
2000-10-04,1.8520
2000-10-05,1.8520
2000-10-06,1.8550
2000-10-09,
2000-10-10,1.8550
2000-10-11,1.8600
2000-10-12,1.8620
2000-10-13,1.8770
2000-10-16,1.8710
2000-10-17,1.8735
2000-10-18,1.8760
2000-10-19,1.8750
2000-10-20,1.8820
2000-10-23,1.8930
2000-10-24,1.9010
2000-10-25,1.9250
2000-10-26,1.9460
2000-10-27,1.9310
2000-10-30,1.9185
2000-10-31,1.9080
2000-11-01,1.9090
2000-11-02,1.9190
2000-11-03,1.9370
2000-11-06,1.9410
2000-11-07,1.9545
2000-11-08,1.9550
2000-11-09,1.9630
2000-11-10,1.9510
2000-11-13,1.9590
2000-11-14,1.9450
2000-11-15,1.9490
2000-11-16,1.9475
2000-11-17,1.9680
2000-11-20,1.9290
2000-11-21,1.9260
2000-11-22,1.9290
2000-11-23,
2000-11-24,1.9590
2000-11-27,1.9625
2000-11-28,1.9800
2000-11-29,1.9580
2000-11-30,1.9722
2000-12-01,1.9810
2000-12-04,1.9840
2000-12-05,1.9600
2000-12-06,1.9670
2000-12-07,1.9740
2000-12-08,1.9690
2000-12-11,1.9620
2000-12-12,1.9680
2000-12-13,1.9650
2000-12-14,1.9650
2000-12-15,1.9650
2000-12-18,1.9530
2000-12-19,1.9550
2000-12-20,1.9580
2000-12-21,1.9530
2000-12-22,1.9580
2000-12-25,
2000-12-26,1.9610
2000-12-27,1.9600
2000-12-28,1.9550
2000-12-29,1.9510
2001-01-01,
2001-01-02,1.9380
2001-01-03,1.9460
2001-01-04,1.9380
2001-01-05,1.9530
2001-01-08,1.9540
2001-01-09,1.9410
2001-01-10,1.9410
2001-01-11,1.9490
2001-01-12,1.9490
2001-01-15,
2001-01-16,1.9540
2001-01-17,1.9540
2001-01-18,1.9530
2001-01-19,1.9600
2001-01-22,1.9580
2001-01-23,1.9590
2001-01-24,1.9620
2001-01-25,1.9740
2001-01-26,1.9770
2001-01-29,1.9770
2001-01-30,1.9695
2001-01-31,1.9720
2001-02-01,1.9825
2001-02-02,1.9940
2001-02-05,1.9960
2001-02-06,1.9970
2001-02-07,2.0060
2001-02-08,1.9920
2001-02-09,1.9860
2001-02-12,1.9830
2001-02-13,1.9820
2001-02-14,1.9890
2001-02-15,1.9840
2001-02-16,1.9930
2001-02-19,
2001-02-20,2.0090
2001-02-21,2.0190
2001-02-22,2.0440
2001-02-23,2.0470
2001-02-26,2.0300
2001-02-27,2.0340
2001-02-28,2.0465
2001-03-01,2.0430
2001-03-02,2.0320
2001-03-05,2.0250
2001-03-06,2.0220
2001-03-07,2.0470
2001-03-08,2.0430
2001-03-09,2.0570
2001-03-12,2.0650
2001-03-13,2.0620
2001-03-14,2.0750
2001-03-15,2.1025
2001-03-16,2.1290
2001-03-19,2.1710
2001-03-20,2.1000
2001-03-21,2.1070
2001-03-22,2.1460
2001-03-23,2.1720
2001-03-26,2.1360
2001-03-27,2.1240
2001-03-28,2.1250
2001-03-29,2.1430
2001-03-30,2.1750
2001-04-02,2.1580
2001-04-03,2.1730
2001-04-04,2.1650
2001-04-05,2.1680
2001-04-06,2.1510
2001-04-09,2.1670
2001-04-10,2.1460
2001-04-11,2.1560
2001-04-12,2.1622
2001-04-13,2.1560
2001-04-16,2.1830
2001-04-17,2.1930
2001-04-18,2.1700
2001-04-19,2.1950
2001-04-20,2.2280
2001-04-23,2.2580
2001-04-24,2.2600
2001-04-25,2.2950
2001-04-26,2.2670
2001-04-27,2.2220
2001-04-30,2.1890
2001-05-01,2.2030
2001-05-02,2.2330
2001-05-03,2.2375
2001-05-04,2.2145
2001-05-07,2.2010
2001-05-08,2.2315
2001-05-09,2.2605
2001-05-10,2.2785
2001-05-11,2.2860
2001-05-14,2.3090
2001-05-15,2.3370
2001-05-16,2.3235
2001-05-17,2.3060
2001-05-18,2.2950
2001-05-21,2.3270
2001-05-22,2.3020
2001-05-23,2.3450
2001-05-24,2.3550
2001-05-25,2.3400
2001-05-28,
2001-05-29,2.3350
2001-05-30,2.3575
2001-05-31,2.3590
2001-06-01,2.3850
2001-06-04,2.3595
2001-06-05,2.3900
2001-06-06,2.3820
2001-06-07,2.3900
2001-06-08,2.3740
2001-06-11,2.3740
2001-06-12,2.3900
2001-06-13,2.4100
2001-06-14,2.4235
2001-06-15,2.4035
2001-06-18,2.4700
2001-06-19,2.4710
2001-06-20,2.4760
2001-06-21,2.3880
2001-06-22,2.3180
2001-06-25,2.3120
2001-06-26,2.3140
2001-06-27,2.3320
2001-06-28,2.2870
2001-06-29,2.3050
2001-07-02,2.3260
2001-07-03,2.3440
2001-07-04,
2001-07-05,2.4250
2001-07-06,2.4910
2001-07-09,2.4500
2001-07-10,2.4980
2001-07-11,2.5600
2001-07-12,2.5700
2001-07-13,2.5590
2001-07-16,2.6010
2001-07-17,2.5090
2001-07-18,2.4710
2001-07-19,2.5000
2001-07-20,2.4580
2001-07-23,2.4050
2001-07-24,2.4380
2001-07-25,2.4760
2001-07-26,2.4870
2001-07-27,2.4950
2001-07-30,2.4350
2001-07-31,2.4370
2001-08-01,2.5020
2001-08-02,2.4820
2001-08-03,2.5000
2001-08-06,2.4670
2001-08-07,2.4480
2001-08-08,2.4660
2001-08-09,2.4660
2001-08-10,2.4890
2001-08-13,2.5000
2001-08-14,2.5150
2001-08-15,2.4900
2001-08-16,2.4940
2001-08-17,2.5240
2001-08-20,2.5345
2001-08-21,2.5330
2001-08-22,2.5250
2001-08-23,2.5320
2001-08-24,2.5490
2001-08-27,2.5600
2001-08-28,2.5600
2001-08-29,2.5490
2001-08-30,2.5440
2001-08-31,2.5520
2001-09-03,
2001-09-04,2.5630
2001-09-05,2.5640
2001-09-06,2.5850
2001-09-07,2.5840
2001-09-10,2.5980
2001-09-11,
2001-09-12,2.6750
2001-09-13,2.7290
2001-09-14,2.7130
2001-09-17,2.6650
2001-09-18,2.6810
2001-09-19,2.7080
2001-09-20,2.7340
2001-09-21,2.7880
2001-09-24,2.7710
2001-09-25,2.7150
2001-09-26,2.7220
2001-09-27,2.7120
2001-09-28,2.6730
2001-10-01,2.6870
2001-10-02,2.7000
2001-10-03,2.7290
2001-10-04,2.7290
2001-10-05,2.7540
2001-10-08,
2001-10-09,2.7760
2001-10-10,2.7730
2001-10-11,2.7850
2001-10-12,2.7820
2001-10-15,2.7750
2001-10-16,2.7590
2001-10-17,2.7225
2001-10-18,2.7480
2001-10-19,2.7622
2001-10-22,2.7190
2001-10-23,2.7330
2001-10-24,2.7430
2001-10-25,2.7318
2001-10-26,2.7322
2001-10-29,2.7270
2001-10-30,2.7290
2001-10-31,2.7010
2001-11-01,2.6850
2001-11-02,2.6750
2001-11-05,2.5950
2001-11-06,2.5940
2001-11-07,2.6000
2001-11-08,2.5550
2001-11-09,2.5270
2001-11-12,
2001-11-13,2.5140
2001-11-14,2.5380
2001-11-15,2.5460
2001-11-16,2.5340
2001-11-19,2.5190
2001-11-20,2.5470
2001-11-21,2.5355
2001-11-22,
2001-11-23,2.5125
2001-11-26,2.4930
2001-11-27,2.4720
2001-11-28,2.4890
2001-11-29,2.5170
2001-11-30,2.5140
2001-12-03,2.4630
2001-12-04,2.4270
2001-12-05,2.4238
2001-12-06,2.4270
2001-12-07,2.4000
2001-12-10,2.3425
2001-12-11,2.3425
2001-12-12,2.3740
2001-12-13,2.3890
2001-12-14,2.3870
2001-12-17,2.3610
2001-12-18,2.3450
2001-12-19,2.2890
2001-12-20,2.3165
2001-12-21,2.3525
2001-12-24,2.3380
2001-12-25,
2001-12-26,2.3200
2001-12-27,2.3350
2001-12-28,2.3260
2001-12-31,2.3120
2002-01-01,
2002-01-02,2.3100
2002-01-03,2.2930
2002-01-04,2.3140
2002-01-07,2.3480
2002-01-08,2.3610
2002-01-09,2.3830
2002-01-10,2.3930
2002-01-11,2.4095
2002-01-14,2.4060
2002-01-15,2.3600
2002-01-16,2.3710
2002-01-17,2.3570
2002-01-18,2.3760
2002-01-21,
2002-01-22,2.3770
2002-01-23,2.3920
2002-01-24,2.4000
2002-01-25,2.4150
2002-01-28,2.4295
2002-01-29,2.4300
2002-01-30,2.4440
2002-01-31,2.4090
2002-02-01,2.4140
2002-02-04,2.4245
2002-02-05,2.4250
2002-02-06,2.4300
2002-02-07,2.4540
2002-02-08,2.4656
2002-02-11,2.4580
2002-02-12,2.4570
2002-02-13,2.4220
2002-02-14,2.4275
2002-02-15,2.4340
2002-02-18,
2002-02-19,2.4265
2002-02-20,2.4280
2002-02-21,2.4220
2002-02-22,2.4240
2002-02-25,2.4000
2002-02-26,2.4065
2002-02-27,2.3800
2002-02-28,2.3610
2002-03-01,2.3510
2002-03-04,2.3410
2002-03-05,2.3360
2002-03-06,2.3520
2002-03-07,2.3650
2002-03-08,2.3500
2002-03-11,2.3545
2002-03-12,2.3420
2002-03-13,2.3475
2002-03-14,2.3445
2002-03-15,2.3480
2002-03-18,2.3450
2002-03-19,2.3400
2002-03-20,2.3370
2002-03-21,2.3490
2002-03-22,2.3570
2002-03-25,2.3630
2002-03-26,2.3430
2002-03-27,2.3290
2002-03-28,2.3250
2002-03-29,2.3260
2002-04-01,2.3250
2002-04-02,2.2990
2002-04-03,2.3100
2002-04-04,2.3060
2002-04-05,2.2970
2002-04-08,2.2910
2002-04-09,2.2900
2002-04-10,2.2745
2002-04-11,2.2730
2002-04-12,2.2970
2002-04-15,2.3240
2002-04-16,2.3150
2002-04-17,2.3190
2002-04-18,2.3340
2002-04-19,2.3235
2002-04-22,2.3420
2002-04-23,2.3490
2002-04-24,2.3580
2002-04-25,2.3750
2002-04-26,2.3700
2002-04-29,2.3670
2002-04-30,2.3600
2002-05-01,2.3610
2002-05-02,2.3820
2002-05-03,2.4150
2002-05-06,2.4360
2002-05-07,2.4115
2002-05-08,2.4275
2002-05-09,2.4560
2002-05-10,2.4820
2002-05-13,2.4910
2002-05-14,2.5160
2002-05-15,2.5030
2002-05-16,2.4930
2002-05-17,2.4770
2002-05-20,2.4720
2002-05-21,2.4745
2002-05-22,2.5070
2002-05-23,2.5380
2002-05-24,2.5340
2002-05-27,
2002-05-28,2.5250
2002-05-29,2.5200
2002-05-30,2.5120
2002-05-31,2.5220
2002-06-03,2.5500
2002-06-04,2.5720
2002-06-05,2.6060
2002-06-06,2.6560
2002-06-07,2.6480
2002-06-10,2.6390
2002-06-11,2.6700
2002-06-12,2.7520
2002-06-13,2.6350
2002-06-14,2.7190
2002-06-17,2.6810
2002-06-18,2.6990
2002-06-19,2.6920
2002-06-20,2.7590
2002-06-21,2.8090
2002-06-24,2.8290
2002-06-25,2.8135
2002-06-26,2.8570
2002-06-27,2.8710
2002-06-28,2.8300
2002-07-01,2.8575
2002-07-02,2.9080
2002-07-03,2.8680
2002-07-04,
2002-07-05,2.8800
2002-07-08,2.8590
2002-07-09,2.8455
2002-07-10,2.8540
2002-07-11,2.8320
2002-07-12,2.8215
2002-07-15,2.8600
2002-07-16,2.8690
2002-07-17,2.8980
2002-07-18,2.8620
2002-07-19,2.8710
2002-07-22,2.8790
2002-07-23,2.9050
2002-07-24,2.9350
2002-07-25,3.0000
2002-07-26,3.0200
2002-07-29,3.1365
2002-07-30,3.2650
2002-07-31,3.4850
2002-08-01,3.2700
2002-08-02,3.0700
2002-08-05,3.0900
2002-08-06,3.2200
2002-08-07,3.0700
2002-08-08,2.9245
2002-08-09,2.9850
2002-08-12,3.1150
2002-08-13,3.1750
2002-08-14,3.1950
2002-08-15,3.2000
2002-08-16,3.1550
2002-08-19,3.0825
2002-08-20,3.0885
2002-08-21,3.0800
2002-08-22,3.1730
2002-08-23,3.0950
2002-08-26,3.0760
2002-08-27,3.0720
2002-08-28,3.1300
2002-08-29,3.1100
2002-08-30,3.0030
2002-09-02,
2002-09-03,3.1020
2002-09-04,3.1340
2002-09-05,3.1425
2002-09-06,3.1750
2002-09-09,3.1225
2002-09-10,3.1510
2002-09-11,3.1100
2002-09-12,3.1110
2002-09-13,3.1450
2002-09-16,3.1900
2002-09-17,3.2245
2002-09-18,3.3450
2002-09-19,3.4110
2002-09-20,3.4350
2002-09-23,3.5690
2002-09-24,3.6100
2002-09-25,3.7100
2002-09-26,3.7700
2002-09-27,3.8350
2002-09-30,3.8030
2002-10-01,3.6920
2002-10-02,3.5810
2002-10-03,3.6650
2002-10-04,3.6350
2002-10-07,3.6790
2002-10-08,3.7260
2002-10-09,3.8495
2002-10-10,3.9450
2002-10-11,3.9300
2002-10-14,
2002-10-15,3.8550
2002-10-16,3.8800
2002-10-17,3.8800
2002-10-18,3.8800
2002-10-21,3.9130
2002-10-22,3.9310
2002-10-23,3.9010
2002-10-24,3.8570
2002-10-25,3.7860
2002-10-28,3.7510
2002-10-29,3.8350
2002-10-30,3.7300
2002-10-31,3.6240
2002-11-01,3.5950
2002-11-04,3.5240
2002-11-05,3.5530
2002-11-06,3.6120
2002-11-07,3.6260
2002-11-08,3.5250
2002-11-11,
2002-11-12,3.5930
2002-11-13,3.6510
2002-11-14,3.7050
2002-11-15,3.6900
2002-11-18,3.5635
2002-11-19,3.5720
2002-11-20,3.5130
2002-11-21,3.5420
2002-11-22,3.5758
2002-11-25,3.5540
2002-11-26,3.6010
2002-11-27,3.5900
2002-11-28,
2002-11-29,3.6710
2002-12-02,3.6225
2002-12-03,3.6760
2002-12-04,3.7160
2002-12-05,3.7530
2002-12-06,3.7180
2002-12-09,3.7950
2002-12-10,3.7860
2002-12-11,3.7830
2002-12-12,3.7790
2002-12-13,3.7200
2002-12-16,3.5980
2002-12-17,3.5800
2002-12-18,3.5325
2002-12-19,3.4650
2002-12-20,3.4390
2002-12-23,3.5100
2002-12-24,3.5100
2002-12-25,
2002-12-26,3.5410
2002-12-27,3.5540
2002-12-30,3.5450
2002-12-31,3.5400
2003-01-01,
2003-01-02,3.5425
2003-01-03,3.4306
2003-01-06,3.3390
2003-01-07,3.3130
2003-01-08,3.2950
2003-01-09,3.3090
2003-01-10,3.2940
2003-01-13,3.3070
2003-01-14,3.2650
2003-01-15,3.3200
2003-01-16,3.2890
2003-01-17,3.3730
2003-01-20,
2003-01-21,3.4610
2003-01-22,3.5120
2003-01-23,3.5305
2003-01-24,3.6160
2003-01-27,3.6590
2003-01-28,3.6380
2003-01-29,3.6170
2003-01-30,3.5630
2003-01-31,3.5130
2003-02-03,3.5350
2003-02-04,3.5580
2003-02-05,3.5740
2003-02-06,3.6060
2003-02-07,3.5860
2003-02-10,3.6050
2003-02-11,3.5810
2003-02-12,3.5950
