日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-12-12,300725,37.04,37.23,37.42,36.76,66118,248803272.0,1.77,-0.27,-0.1,3.93
2024-12-13,300725,36.82,35.68,37.06,35.57,78283,287868213.0,4.0,-4.16,-1.55,4.65
2024-12-16,300725,35.5,35.57,35.86,35.12,45447,163919126.0,2.07,-0.31,-0.11,2.7
2024-12-17,300725,35.44,34.99,35.69,34.56,38596,137683366.0,3.18,-1.63,-0.58,2.29
2024-12-18,300725,35.11,35.2,35.72,34.79,35331,126752884.0,2.66,0.6,0.21,2.1
2024-12-19,300725,34.85,35.21,35.39,34.58,34895,123957770.0,2.3,0.03,0.01,2.07
2024-12-20,300725,35.2,35.5,35.73,35.05,36961,133055205.0,1.93,0.82,0.29,2.19
2024-12-23,300725,35.74,34.5,35.81,34.36,43380,154104608.0,4.08,-2.82,-1.0,2.58
2024-12-24,300725,34.77,34.84,35.12,34.44,32959,116271559.0,1.97,0.99,0.34,1.96
2024-12-25,300725,35.47,35.2,36.03,34.84,42018,150448051.0,3.42,1.03,0.36,2.5
2024-12-26,300725,34.84,34.65,34.97,34.45,43779,154376648.0,1.48,-1.56,-0.55,2.6
2024-12-27,300725,34.54,34.34,34.85,34.03,43721,153267070.0,2.37,-0.89,-0.31,2.6
2024-12-30,300725,34.06,34.24,34.63,33.84,29895,103999896.0,2.3,-0.29,-0.1,1.78
2024-12-31,300725,34.33,33.04,34.39,33.03,35924,122578580.0,3.97,-3.5,-1.2,2.13
2025-01-02,300725,33.03,31.92,33.38,31.56,41089,136275963.0,5.51,-3.39,-1.12,2.44
2025-01-03,300725,31.94,30.65,32.29,30.48,44944,143001555.0,5.67,-3.98,-1.27,2.67
2025-01-06,300725,30.66,30.65,31.34,30.51,33277,104673742.0,2.71,0.0,0.0,1.98
2025-01-07,300725,30.65,30.74,30.79,29.96,28172,87241644.0,2.71,0.29,0.09,1.67
2025-01-08,300725,30.71,30.02,30.81,29.2,42132,128582330.0,5.24,-2.34,-0.72,2.5
2025-01-09,300725,29.93,29.59,30.43,29.51,28844,88034557.0,3.06,-1.43,-0.43,1.71
2025-01-10,300725,29.63,28.55,29.99,28.55,37697,112089759.0,4.87,-3.51,-1.04,2.24
2025-01-13,300725,28.2,28.84,29.0,28.04,25002,73057391.0,3.36,1.02,0.29,1.48
2025-01-14,300725,28.97,30.18,30.29,28.9,40292,122023603.0,4.82,4.65,1.34,2.39
2025-01-15,300725,30.14,29.94,30.24,29.74,24721,75293456.0,1.66,-0.8,-0.24,1.47
2025-01-16,300725,30.04,29.71,30.62,29.52,29431,90103499.0,3.67,-0.77,-0.23,1.75
2025-01-17,300725,29.62,30.09,30.38,29.34,27305,82995651.0,3.5,1.28,0.38,1.62
2025-01-20,300725,30.53,30.51,30.91,30.37,32252,100461917.0,1.79,1.4,0.42,1.92
2025-01-21,300725,30.67,30.17,30.78,29.87,21441,65857366.0,2.98,-1.11,-0.34,1.27
2025-01-22,300725,29.87,29.73,30.09,29.53,23246,70476581.0,1.86,-1.46,-0.44,1.38
2025-01-23,300725,30.03,30.19,30.63,29.94,37016,114304651.0,2.32,1.55,0.46,2.2
2025-01-24,300725,29.94,30.9,31.09,29.86,38861,121224612.0,4.07,2.35,0.71,2.31
2025-01-27,300725,30.92,30.68,31.52,30.64,24644,77875797.0,2.85,-0.71,-0.22,1.46
2025-02-05,300725,30.94,31.38,31.56,30.79,31596,100624461.0,2.51,2.28,0.7,1.88
2025-02-06,300725,31.29,32.37,32.44,31.04,40231,130735190.0,4.46,3.15,0.99,2.39
2025-02-07,300725,32.66,36.93,37.21,32.66,216798,787984174.0,14.06,14.09,4.56,12.87
2025-02-10,300725,36.93,38.06,38.54,36.43,215399,820917350.0,5.71,3.06,1.13,12.79
2025-02-11,300725,37.84,37.52,38.66,36.76,160725,614972080.0,4.99,-1.42,-0.54,9.54
2025-02-12,300725,37.0,37.67,38.3,36.84,114628,435959616.0,3.89,0.4,0.15,6.81
2025-02-13,300725,37.23,36.73,37.57,36.56,92613,347596270.0,2.68,-2.5,-0.94,5.5
2025-02-14,300725,37.44,41.41,42.44,36.86,324343,1325814309.0,15.19,12.74,4.68,19.26
2025-02-17,300725,42.55,42.06,45.24,41.04,339372,1475465796.0,10.14,1.57,0.65,20.15
2025-02-18,300725,41.3,39.52,41.67,39.29,191122,781325992.0,5.66,-6.04,-2.54,11.35
2025-02-19,300725,39.02,40.2,41.39,38.82,143162,582363832.0,6.5,1.72,0.68,8.5
2025-02-20,300725,40.14,41.0,42.36,40.14,148139,621297683.0,5.52,1.99,0.8,8.8
2025-02-21,300725,40.92,41.56,41.94,40.7,141206,593184187.0,3.02,1.37,0.56,8.39
2025-02-24,300725,41.34,40.64,41.55,40.01,122689,505740441.0,3.71,-2.21,-0.92,7.29
2025-02-25,300725,39.92,40.36,41.01,39.71,86981,356902098.0,3.2,-0.69,-0.28,5.17
2025-02-26,300725,40.24,40.56,40.67,39.8,84227,343945286.0,2.16,0.5,0.2,5.0
2025-02-27,300725,40.35,40.35,40.95,39.64,89698,366823900.0,3.23,-0.52,-0.21,5.33
2025-02-28,300725,40.07,37.75,40.55,37.64,107242,420886305.0,7.21,-6.44,-2.6,6.37
2025-03-03,300725,38.01,38.61,39.64,37.66,79812,314787595.0,5.25,2.28,0.86,4.74
2025-03-04,300725,38.23,39.22,39.7,38.04,64109,254062937.0,4.3,1.58,0.61,3.81
2025-03-05,300725,39.46,38.76,39.61,38.13,49728,195122196.0,3.77,-1.17,-0.46,2.95
2025-03-06,300725,39.16,39.4,40.01,38.85,72624,290894425.0,2.99,1.65,0.64,4.31
2025-03-07,300725,39.21,38.68,39.73,38.32,70534,279163987.0,3.58,-1.83,-0.72,4.19
2025-03-10,300725,39.96,39.01,40.67,38.5,104240,416595675.0,5.61,0.85,0.33,6.19
2025-03-11,300725,37.95,38.27,38.65,37.74,70733,273846870.0,2.33,-1.9,-0.74,4.2
2025-03-12,300725,38.34,38.08,38.77,37.86,54241,210337005.0,2.38,-0.5,-0.19,3.22
2025-03-13,300725,37.94,36.75,38.32,36.29,70081,262700357.0,5.33,-3.49,-1.33,4.16
2025-03-14,300725,36.74,37.47,37.52,36.35,51241,193110949.0,3.18,1.96,0.72,3.04
2025-03-17,300725,37.49,37.1,37.6,36.83,36976,139338520.0,2.05,-0.99,-0.37,2.2
2025-03-18,300725,37.58,37.59,38.62,37.33,77597,298877327.0,3.48,1.32,0.49,4.61
2025-03-19,300725,37.41,37.23,37.64,36.97,42569,161030092.0,1.78,-0.96,-0.36,2.53
2025-03-20,300725,37.27,36.73,37.27,36.66,34568,129473806.0,1.64,-1.34,-0.5,2.05
2025-03-21,300725,36.63,35.69,36.93,35.56,46577,170462736.0,3.73,-2.83,-1.04,2.77
2025-03-24,300725,35.54,34.95,35.79,34.37,45413,161590779.0,3.98,-2.07,-0.74,2.7
2025-03-25,300725,34.94,34.75,35.24,34.29,36688,129586329.0,2.72,-0.57,-0.2,2.18
2025-03-26,300725,34.69,34.68,35.04,34.6,25376,89680096.0,1.27,-0.2,-0.07,1.51
2025-03-27,300725,34.68,35.41,35.63,34.06,53859,192020135.0,4.53,2.1,0.73,3.2
2025-03-28,300725,35.37,35.26,36.55,35.11,72965,266041961.0,4.07,-0.42,-0.15,4.33
2025-03-31,300725,34.74,34.77,35.33,34.19,51468,181211695.0,3.23,-1.39,-0.49,3.06
2025-04-01,300725,34.93,36.12,37.09,34.93,97888,360934427.0,6.21,3.88,1.35,5.81
2025-04-02,300725,35.83,36.52,36.64,35.67,62672,230833074.0,2.69,1.11,0.4,3.72
2025-04-03,300725,36.06,35.48,37.18,35.34,69150,253546217.0,5.04,-2.85,-1.04,4.11
2025-04-07,300725,32.55,28.33,33.94,28.27,131596,407393886.0,15.98,-20.15,-7.15,7.81
2025-04-08,300725,28.99,29.27,30.78,28.39,100868,303086103.0,8.44,3.32,0.94,5.99
2025-04-09,300725,28.45,29.48,29.72,26.51,88607,256746293.0,10.97,0.72,0.21,5.26
2025-04-10,300725,30.16,29.99,30.95,29.89,70747,219129227.0,3.6,1.73,0.51,4.2
2025-04-11,300725,29.39,30.49,30.87,29.39,71352,220758334.0,4.93,1.67,0.5,4.24
2025-04-14,300725,31.03,30.71,31.23,30.57,51921,163156983.0,2.16,0.72,0.22,3.08
2025-04-15,300725,30.43,30.42,30.93,30.24,37602,116594332.0,2.25,-0.94,-0.29,2.23
2025-04-16,300725,30.2,29.62,30.3,29.02,44790,135241778.0,4.21,-2.63,-0.8,2.66
2025-04-17,300725,29.34,29.39,29.9,29.34,28744,86842234.0,1.89,-0.78,-0.23,1.71
2025-04-18,300725,29.39,29.49,30.18,29.25,29626,89414641.0,3.16,0.34,0.1,1.76
2025-04-21,300725,29.35,30.02,30.04,29.05,29207,88513288.0,3.36,1.8,0.53,1.73
2025-04-22,300725,29.91,30.44,30.72,29.81,44430,137081488.0,3.03,1.4,0.42,2.64
2025-04-23,300725,30.44,30.82,31.23,30.39,55351,173381234.0,2.76,1.25,0.38,3.29
2025-04-24,300725,30.81,30.94,31.57,30.59,69730,220781047.0,3.18,0.39,0.12,4.14
2025-04-25,300725,31.93,31.29,32.21,30.94,88281,282745999.0,4.1,1.13,0.35,5.24
2025-04-28,300725,30.7,31.22,31.37,30.38,54833,171871945.0,3.16,-0.22,-0.07,3.26
2025-04-29,300725,31.13,31.44,31.91,31.1,54240,174484527.0,2.59,0.7,0.22,3.22
2025-04-30,300725,31.38,31.6,32.14,31.29,43414,140429258.0,2.7,0.51,0.16,2.58
2025-05-06,300725,31.67,31.98,31.98,31.38,62758,202629540.0,1.9,1.2,0.38,3.73
2025-05-07,300725,32.21,31.54,32.64,31.21,61191,197719439.0,4.47,-1.38,-0.44,3.63
2025-05-08,300725,31.28,31.85,32.13,31.2,48500,157329844.0,2.95,0.98,0.31,2.88
2025-05-09,300725,31.85,31.21,32.02,31.21,35401,113193442.0,2.54,-2.01,-0.64,2.1
2025-05-12,300725,31.62,31.87,31.94,31.25,42183,135934264.0,2.21,2.11,0.66,2.5
2025-05-13,300725,32.31,31.99,32.38,31.8,45350,148093131.0,1.82,0.38,0.12,2.69
2025-05-14,300725,31.99,31.73,31.99,31.38,37714,121395880.0,1.91,-0.81,-0.26,2.24
2025-05-15,300725,31.82,31.5,31.93,31.33,34208,109980050.0,1.89,-0.72,-0.23,2.03
2025-05-16,300725,31.34,31.38,31.7,31.16,31767,101548294.0,1.71,-0.38,-0.12,1.89
2025-05-19,300725,31.27,31.04,31.47,30.55,43621,137378221.0,2.93,-1.08,-0.34,2.59
2025-05-20,300725,31.03,32.3,32.76,30.97,95892,314086913.0,5.77,4.06,1.26,5.69
2025-05-21,300725,32.28,32.66,33.04,31.83,77573,257663976.0,3.75,1.11,0.36,4.61
2025-05-22,300725,32.34,32.09,32.84,32.0,54666,179638993.0,2.57,-1.75,-0.57,3.25
2025-05-23,300725,32.35,32.98,33.9,32.12,126461,426032065.0,5.55,2.77,0.89,7.51
2025-05-26,300725,33.02,31.84,33.07,31.56,93030,302953734.0,4.58,-3.46,-1.14,5.52
2025-05-27,300725,31.8,32.06,32.39,31.42,64620,210279257.0,3.05,0.69,0.22,3.84
2025-05-28,300725,31.86,31.22,32.03,30.97,57229,182428928.0,3.31,-2.62,-0.84,3.4
2025-05-29,300725,31.12,33.78,33.93,31.07,147977,496718979.0,9.16,8.2,2.56,8.79
2025-05-30,300725,33.71,33.54,34.18,33.38,99974,339556649.0,2.37,-0.71,-0.24,5.94
2025-06-03,300725,33.22,35.15,35.32,33.2,128727,450184372.0,6.32,4.8,1.61,7.64
2025-06-04,300725,35.47,35.65,36.09,35.12,116038,415532369.0,2.76,1.42,0.5,6.89
2025-06-05,300725,35.72,35.1,35.92,34.67,79032,278673996.0,3.51,-1.54,-0.55,4.69
2025-06-06,300725,35.21,34.87,35.42,34.4,65964,230946582.0,2.91,-0.66,-0.23,3.92
2025-06-09,300725,34.98,36.01,36.94,34.96,132858,484968308.0,5.68,3.27,1.14,7.89
2025-06-10,300725,35.97,36.05,36.77,35.53,128736,469398603.0,3.44,0.11,0.04,7.64
2025-06-11,300725,35.92,35.65,36.18,35.52,74410,267761839.0,1.83,-1.11,-0.4,4.42
2025-06-12,300725,35.55,36.2,36.26,35.52,71257,258244207.0,2.08,1.54,0.55,4.23
2025-06-13,300725,36.2,34.83,36.47,34.7,87787,312356250.0,4.89,-3.78,-1.37,5.21
2025-06-16,300725,34.54,35.59,35.85,34.53,70987,253204075.0,3.79,2.18,0.76,4.22
2025-06-17,300725,36.03,35.06,36.4,34.92,87207,313767328.0,4.16,-1.49,-0.53,5.18
2025-06-18,300725,34.69,34.47,34.9,34.01,59550,206551521.0,2.54,-1.68,-0.59,3.54
2025-06-19,300725,34.47,33.56,34.61,33.44,47831,163384626.0,3.39,-2.64,-0.91,2.84
2025-06-20,300725,33.53,33.41,33.96,33.32,32418,109731807.0,1.91,-0.45,-0.15,1.93
2025-06-23,300725,33.11,33.96,34.05,32.93,38442,130297903.0,3.35,1.65,0.55,2.28
2025-06-24,300725,34.17,34.62,34.74,34.16,48353,168209425.0,1.71,1.94,0.66,2.87
2025-06-25,300725,34.63,34.73,34.82,34.12,47014,163542820.0,2.02,0.32,0.11,2.79
2025-06-26,300725,34.7,34.34,34.7,34.0,45149,156289212.0,2.02,-1.12,-0.39,2.68
2025-06-27,300725,34.31,36.41,37.67,34.25,146275,535599261.0,9.96,6.03,2.07,8.69
2025-06-30,300725,36.21,38.42,38.48,35.96,149398,560381281.0,6.92,5.52,2.01,8.86
2025-07-01,300725,38.04,37.93,38.38,37.52,88588,337988317.0,2.24,-1.28,-0.49,5.25
2025-07-02,300725,37.72,37.16,38.12,36.94,71256,267985110.0,3.11,-2.03,-0.77,4.23
2025-07-03,300725,37.17,37.78,38.52,36.87,93270,355901141.0,4.44,1.67,0.62,5.53
2025-07-04,300725,37.72,37.76,38.32,37.17,88219,334843445.0,3.04,-0.05,-0.02,5.23
2025-07-07,300725,37.72,37.33,37.87,36.99,59238,222907898.0,2.33,-1.14,-0.43,3.51
2025-07-08,300725,37.31,38.74,39.11,37.12,137061,532760781.0,5.33,3.78,1.41,8.13
2025-07-09,300725,38.64,38.68,40.1,38.32,137855,542870046.0,4.59,-0.15,-0.06,8.17
2025-07-10,300725,38.68,39.15,39.57,38.53,93267,368331372.0,2.69,1.22,0.47,5.53
2025-07-11,300725,38.14,39.18,40.16,37.87,169706,671784528.0,5.85,0.08,0.03,10.06
2025-07-14,300725,38.71,38.73,39.2,38.37,98843,384795847.0,2.12,-1.15,-0.45,5.86
2025-07-15,300725,38.47,38.66,38.91,37.93,75572,292344859.0,2.53,-0.18,-0.07,4.48
2025-07-16,300725,38.72,39.94,39.94,38.08,120501,476304760.0,4.81,3.31,1.28,7.15
2025-07-17,300725,40.29,41.75,42.66,39.74,211081,877387083.0,7.31,4.53,1.81,12.52
2025-07-18,300725,41.32,41.08,41.42,40.48,125288,514892011.0,2.25,-1.6,-0.67,7.43
2025-07-21,300725,40.74,41.12,41.95,40.06,109691,451584843.0,4.6,0.1,0.04,6.5
2025-07-22,300725,41.09,41.02,42.19,40.59,108481,449958745.0,3.89,-0.24,-0.1,6.43
2025-07-23,300725,40.73,41.03,42.7,40.62,155396,654671633.0,5.07,0.02,0.01,9.21
2025-07-24,300725,40.92,41.9,42.39,40.92,125109,524482771.0,3.58,2.12,0.87,7.42
2025-07-25,300725,42.02,44.14,45.23,41.22,244480,1074059600.0,9.57,5.35,2.24,14.5
2025-07-28,300725,43.78,44.43,44.67,43.6,161585,718088801.0,2.42,0.66,0.29,9.58
2025-07-29,300725,45.25,52.82,53.26,44.2,376448,1880872556.0,20.39,18.88,8.39,22.32
2025-07-30,300725,51.63,49.02,52.21,48.27,344098,1724477554.0,7.46,-7.19,-3.8,20.4
2025-07-31,300725,48.7,48.98,51.19,48.22,274065,1370576324.0,6.06,-0.08,-0.04,16.25
2025-08-01,300725,48.09,46.97,50.12,46.77,225749,1091684650.0,6.84,-4.1,-2.01,13.39
2025-08-04,300725,46.36,47.89,48.16,45.54,173563,819645315.0,5.58,1.96,0.92,10.29
2025-08-05,300725,47.72,47.54,48.1,46.78,128997,614084304.0,2.76,-0.73,-0.35,7.65
2025-08-06,300725,48.43,46.29,49.22,45.95,184387,876368322.0,6.88,-2.63,-1.25,10.93
2025-08-07,300725,45.75,45.98,46.9,44.86,140662,647144155.0,4.41,-0.67,-0.31,8.34
2025-08-08,300725,45.25,44.74,45.93,43.92,143798,647223286.0,4.37,-2.7,-1.24,8.4
2025-08-11,300725,44.74,45.81,45.98,44.72,118147,539304169.0,2.82,2.39,1.07,6.9
2025-08-12,300725,45.81,45.52,46.4,44.84,99910,456472087.0,3.41,-0.63,-0.29,5.84
2025-08-13,300725,45.35,47.57,47.7,45.02,217293,1020765771.0,5.89,4.5,2.05,12.7
2025-08-14,300725,47.13,47.42,48.5,46.73,175953,840152161.0,3.72,-0.32,-0.15,10.28
2025-08-15,300725,46.57,47.57,47.91,46.39,158349,752539692.0,3.21,0.32,0.15,9.02
2025-08-18,300725,47.22,49.64,50.02,47.22,242376,1173117355.0,5.89,4.35,2.07,13.6
2025-08-19,300725,48.87,47.93,49.97,47.92,196481,964926320.0,4.13,-3.44,-1.71,11.02
2025-08-20,300725,47.52,46.12,47.52,45.4,159002,742033803.0,4.42,-3.78,-1.81,8.74
2025-08-21,300725,46.36,45.68,46.77,45.39,123995,572691599.0,2.99,-0.95,-0.44,6.82
2025-08-22,300725,45.68,45.93,46.05,45.33,100280,461575820.0,1.58,0.55,0.25,5.51
2025-08-25,300725,45.93,46.74,47.03,45.83,147483,691090343.0,2.61,1.76,0.81,8.11
2025-08-26,300725,46.4,44.9,46.42,44.89,165259,756024056.0,3.27,-3.94,-1.84,9.09
2025-08-27,300725,44.9,43.21,45.5,43.21,161208,721454379.0,5.1,-3.76,-1.69,8.86
2025-08-28,300725,43.32,42.97,43.68,41.37,139769,599001457.0,5.35,-0.56,-0.24,7.38
2025-08-29,300725,42.99,44.06,44.89,42.85,137588,608182699.0,4.75,2.54,1.09,7.27
2025-09-01,300725,43.91,45.08,45.31,43.72,136186,614736260.0,3.61,2.32,1.02,7.19
2025-09-02,300725,44.72,43.91,45.37,43.46,115937,517148619.0,4.24,-2.6,-1.17,6.13
2025-09-03,300725,43.99,43.7,45.42,43.39,121187,542548899.0,4.62,-0.48,-0.21,6.4
2025-09-04,300725,43.63,42.29,44.49,41.46,113240,490142266.0,6.93,-3.23,-1.41,5.98
2025-09-05,300725,42.41,43.93,44.0,42.11,104668,455312627.0,4.47,3.88,1.64,5.53
2025-09-08,300725,43.91,44.21,44.41,43.42,101435,448649174.0,2.25,0.64,0.28,5.36
2025-09-09,300725,43.89,42.91,44.57,42.83,91662,401738128.0,3.94,-2.94,-1.3,4.84
2025-09-10,300725,42.81,44.19,44.72,42.72,131989,585431471.0,4.66,2.98,1.28,6.97
2025-09-11,300725,42.77,43.21,43.22,39.77,174798,738845101.0,7.81,-2.22,-0.98,8.76
2025-09-12,300725,43.05,44.15,44.66,42.15,199889,873150829.0,5.81,2.18,0.94,10.02
2025-09-15,300725,44.2,45.64,46.21,43.99,255036,1163151286.0,5.03,3.37,1.49,12.58
2025-09-16,300725,47.02,46.87,48.38,45.81,394163,1876276053.0,5.63,2.7,1.23,19.45
2025-09-17,300725,45.33,44.46,45.62,43.96,262892,1180140205.0,3.54,-5.14,-2.41,12.97
2025-09-18,300725,44.48,43.37,44.91,42.79,188571,833533161.0,4.77,-2.45,-1.09,9.3
2025-09-19,300725,42.54,41.28,43.54,41.15,163457,690662595.0,5.51,-4.82,-2.09,8.06
2025-09-22,300725,41.36,41.43,41.98,40.72,82330,341820498.0,3.05,0.36,0.15,4.06
2025-09-23,300725,41.4,40.3,41.4,39.38,102104,412382365.0,4.88,-2.73,-1.13,5.04
2025-09-24,300725,40.07,41.08,41.18,39.78,71357,292982877.0,3.47,1.94,0.78,3.52
2025-09-25,300725,41.08,41.27,42.1,40.8,80953,338611607.0,3.16,0.46,0.19,3.99
2025-09-26,300725,40.85,40.4,40.94,40.14,66947,272880217.0,1.94,-2.11,-0.87,3.3
2025-09-29,300725,40.13,40.26,40.45,39.13,62933,252360218.0,3.27,-0.35,-0.14,3.1
2025-09-30,300725,40.41,41.14,41.24,40.17,62725,258613722.0,2.66,2.19,0.88,3.09
2025-10-09,300725,40.87,41.42,41.71,40.6,71442,296441454.0,2.7,0.68,0.28,3.52
2025-10-10,300725,41.06,40.79,41.49,40.65,57125,235512417.0,2.03,-1.52,-0.63,2.82
2025-10-13,300725,39.1,39.96,40.09,38.92,57577,229988224.0,2.87,-2.03,-0.83,2.84
2025-10-14,300725,40.22,38.9,40.71,38.8,63572,253998352.0,4.78,-2.65,-1.06,3.14
2025-10-15,300725,39.14,40.25,40.37,38.81,66020,265119220.0,4.01,3.47,1.35,3.26
2025-10-16,300725,40.05,40.33,40.93,39.78,59501,242726036.0,2.86,0.2,0.08,2.94
2025-10-17,300725,40.18,39.52,40.69,39.43,53175,214406909.0,3.12,-2.01,-0.81,2.62
2025-10-20,300725,39.92,39.98,40.24,39.45,39438,158548203.0,2.0,1.16,0.46,1.95
2025-10-21,300725,40.35,40.29,40.44,39.84,42730,172987384.0,1.5,0.78,0.31,2.11
2025-10-22,300725,40.14,39.99,40.87,39.96,50447,204995599.0,2.26,-0.74,-0.3,2.49
2025-10-23,300725,39.86,39.09,40.19,38.5,72052,283216885.0,4.23,-2.25,-0.9,3.55
2025-10-24,300725,39.09,39.96,40.07,39.02,62989,252659767.0,2.69,2.23,0.87,3.11
2025-10-27,300725,40.42,40.5,40.95,40.28,57755,235969589.0,1.68,1.35,0.54,2.85
2025-10-28,300725,40.3,40.24,40.72,40.13,44987,183206090.0,1.46,-0.64,-0.26,2.22
2025-10-29,300725,40.22,41.68,41.71,40.09,98272,407081328.0,4.03,3.58,1.44,4.85
2025-10-30,300725,41.72,41.0,42.02,40.96,67170,279398100.0,2.54,-1.63,-0.68,3.31
2025-10-31,300725,41.0,42.53,42.8,40.91,124591,528569880.0,4.61,3.73,1.53,6.15
2025-11-03,300725,42.62,42.37,42.82,41.9,77305,329170353.0,2.16,-0.38,-0.16,3.81
2025-11-04,300725,42.12,41.15,42.15,40.9,69322,288366446.0,2.95,-2.88,-1.22,3.42
2025-11-05,300725,40.18,40.71,41.06,40.18,46662,190832128.0,2.14,-1.07,-0.44,2.3
2025-11-06,300725,40.72,40.53,40.89,40.2,47918,195189835.0,1.69,-0.44,-0.18,2.36
2025-11-07,300725,40.35,39.94,40.67,39.91,51488,208516295.0,1.88,-1.46,-0.59,2.54
2025-11-10,300725,39.94,40.3,40.52,39.73,46168,186368241.0,1.98,0.9,0.36,2.28
2025-11-11,300725,40.32,40.12,40.49,39.55,52338,210367529.0,2.33,-0.45,-0.18,2.58
2025-11-12,300725,40.12,39.86,40.51,39.83,50988,206250891.0,1.69,-0.65,-0.26,2.52
2025-11-13,300725,39.89,40.31,40.52,39.52,56046,227008623.0,2.51,1.13,0.45,2.76
2025-11-14,300725,40.02,40.51,41.06,39.95,66798,272503566.0,2.75,0.5,0.2,3.3
2025-11-17,300725,40.51,39.45,40.7,39.22,68477,273462029.0,3.65,-2.62,-1.06,3.38
2025-11-18,300725,39.38,39.13,39.59,38.99,38506,151997936.0,1.52,-0.81,-0.32,1.9
2025-11-19,300725,39.22,38.24,39.3,38.15,41749,162176142.0,2.94,-2.27,-0.89,2.06
2025-11-20,300725,38.55,37.87,38.67,37.74,38013,145753114.0,2.43,-0.97,-0.37,1.88
2025-11-21,300725,37.74,36.41,38.19,36.32,60034,224134506.0,4.94,-3.86,-1.46,2.96
2025-11-24,300725,36.6,37.64,37.82,36.6,41931,157260053.0,3.35,3.38,1.23,2.07
2025-11-25,300725,37.82,37.83,38.29,37.55,39575,151517348.0,1.97,0.5,0.19,1.95
2025-11-26,300725,37.83,37.8,38.62,37.75,39569,152265825.0,2.3,-0.08,-0.03,1.95
2025-11-27,300725,37.72,37.84,38.06,37.63,30264,115467310.0,1.14,0.11,0.04,1.49
2025-11-28,300725,37.97,37.89,37.99,37.57,20995,80029225.0,1.11,0.13,0.05,1.04
2025-12-01,300725,37.96,38.13,38.37,37.93,28342,108934940.0,1.16,0.63,0.24,1.4
2025-12-02,300725,38.24,37.6,38.35,37.55,26288,99999717.0,2.1,-1.39,-0.53,1.3
2025-12-03,300725,37.73,37.27,37.78,37.02,26020,97688433.0,2.02,-0.88,-0.33,1.28
2025-12-04,300725,37.32,37.26,37.47,36.9,18595,69617114.0,1.53,-0.03,-0.01,0.92
2025-12-05,300725,37.37,37.71,37.71,36.79,24229,91043440.0,2.47,1.21,0.45,1.2
2025-12-08,300725,37.75,37.83,38.07,37.75,25640,97852711.0,0.85,0.32,0.12,1.26
2025-12-09,300725,37.92,38.23,38.96,37.74,63702,246882842.0,3.22,1.06,0.4,3.14
2025-12-10,300725,38.2,38.12,38.21,37.53,32785,125270349.0,1.78,-0.29,-0.11,1.62
2025-12-11,300725,38.07,38.03,38.7,37.91,36459,140575898.0,2.07,-0.24,-0.09,1.8
2025-12-12,300725,38.0,38.58,38.7,37.82,52534,203548257.0,2.31,1.45,0.55,2.59
2025-12-15,300725,38.54,37.52,38.54,37.52,41318,157816412.0,2.64,-2.75,-1.06,2.04
2025-12-16,300725,37.59,37.25,37.69,36.94,29472,110641826.0,2.0,-0.72,-0.27,1.45
2025-12-17,300725,37.25,37.65,37.68,36.76,34301,128665541.0,2.47,1.07,0.4,1.69
2025-12-18,300725,37.54,37.77,38.11,37.28,29970,114102238.0,2.2,0.32,0.12,1.48
2025-12-19,300725,37.8,38.28,38.71,37.65,48933,188968874.0,2.81,1.35,0.51,2.41
2025-12-22,300725,38.22,38.26,38.41,38.05,28590,110197448.0,0.94,-0.05,-0.02,1.41
2025-12-23,300725,38.26,38.1,38.6,38.07,30164,116398933.0,1.39,-0.42,-0.16,1.49
2025-12-24,300725,38.05,38.89,38.96,37.93,51271,199489083.0,2.7,2.07,0.79,2.53
2025-12-25,300725,38.93,39.04,39.22,38.42,43525,170450146.0,2.06,0.39,0.15,2.15
2025-12-26,300725,38.98,38.65,39.05,38.28,37953,148051478.0,1.97,-1.0,-0.39,1.87
2025-12-29,300725,38.6,38.53,39.0,38.4,29944,116575205.0,1.55,-0.31,-0.12,1.48
2025-12-30,300725,38.48,38.65,39.02,38.37,32810,127999263.0,1.69,0.31,0.12,1.62
2025-12-31,300725,38.68,38.28,39.15,38.28,33220,129248029.0,2.25,-0.96,-0.37,1.64
2026-01-05,300725,38.32,39.78,39.9,38.17,85462,339221854.0,4.52,3.92,1.5,4.22
2026-01-06,300725,39.93,39.6,40.02,39.32,63471,253005262.0,1.76,-0.45,-0.18,3.13
2026-01-07,300725,39.62,39.82,40.37,39.62,73522,295974550.0,1.89,0.56,0.22,3.63
2026-01-08,300725,39.82,40.48,40.8,39.62,78898,320772087.0,2.96,1.66,0.66,3.89
2026-01-09,300725,40.6,43.07,43.39,40.59,203787,863505259.0,6.92,6.4,2.59,10.05
2026-01-12,300725,44.75,45.24,46.54,44.4,294000,1337300488.0,4.97,5.04,2.17,14.5
2026-01-13,300725,47.73,45.99,50.87,45.74,420298,2032625354.0,11.34,1.66,0.75,20.73
2026-01-14,300725,47.58,47.45,49.72,46.22,383233,1857883182.0,7.61,3.17,1.46,18.91
2026-01-15,300725,46.42,46.62,48.56,45.73,207484,980903713.0,5.96,-1.75,-0.83,10.24
2026-01-16,300725,46.62,43.98,46.62,43.72,203711,914530242.0,6.22,-5.66,-2.64,10.05
