score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
2,14,1,0,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,15.49615476033359,37.20709035953312,-48.86928500961394,0,0,0,0,25.56,2026-04-21,-0.0027386541471048353,0.07668231611893583,0.025039123630672844
-2,14,0,1,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,18.486574374658723,40.550133579073794,-50.89854116154057,0,0,0,0,25.49,2026-04-28,0.07963907414672433,0.08316987053746572,0.05610043154178124
5,14,1,1,5,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,30.71231370266218,75.91605730788442,25.73358411141458,0,0,1,0,28.01,2026-05-12,-0.02784719742948949,-0.05105319528739749,-0.10317743662977508
2,14,0,1,4,0,[],2.5,阶段2.5-得分触底未共振,32.4349331891913,57.44962099704389,24.183178632498542,0,0,1,0,27.23,2026-05-19,-0.023870730811604957,-0.013587954461990459,-0.08923980903415352
2,14,0,1,4,0,[],2.5,阶段2.5-得分触底未共振,25.84594482261377,47.00115969193559,-11.981020362667833,0,0,1,0,26.58,2026-05-26,0.010534236267870645,-0.05492851768246787,-0.08201655379984951
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,20.09546040157515,51.748094552714896,-11.868059520761564,0,0,0,1,26.86,2026-06-02,-0.06478034251675346,-0.07669396872673118,-0.09493670886075956
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,20.789275170510763,32.43266647167866,-41.96722668403741,0,0,0,0,25.12,2026-06-09,-0.01273885350318471,-0.02866242038216571,0.003980891719745028
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,24.612722727814095,32.84968752415692,-50.94449921767762,0,0,0,0,24.8,2026-06-16,-0.016129032258064613,-0.01975806451612916,0.04556451612903212
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,30.185677582580915,33.45279829433868,-59.1006449277558,0,0,0,0,24.46,2026-06-23,-0.02044153720359776,0.02493867538838912,0.10670482420277994
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,35.29938649967963,33.0514476546642,-57.297915877555376,0,0,0,0,23.96,2026-06-30,0.046327212020033315,0.05509181969949917,0.10934891485809661
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,35.251966018214276,49.348805334300536,-29.956252543876932,0,0,0,0,25.07,2026-07-07,0.008376545672118096,0.07977662544874353,0.051854806541683285
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,29.369238867589416,52.810342041363114,-4.1453232954144665,0,0,0,0,25.28,2026-07-14,0.07080696202531644,0.05142405063291133,
7,14,1,0,5,0,[],2.0,动能衰减期,29.175968659471632,71.15060472342034,45.274481592888975,0,0,0,0,27.07,2026-07-21,-0.01810121906169193,-0.025858884373845537,
6,14,1,0,4,1,['volume_divergence'],2.0,动能衰减期,28.518775023460613,57.567067344410056,42.28121854863596,0,0,0,-1,26.58,2026-07-28,-0.007900677200902817,,
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,26.799929152021555,50.87706164402352,41.8435051594922,0,0,0,0,26.37,2026-08-04,,,
