score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
-2,14,0,1,0,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,17.803231109160496,39.8234835219167,-31.88281306821916,0,0,0,1,444.0,2026-03-24,0.006756756756756799,0.04500000000000015,0.07646396396396393
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.074860158929239,44.68761054523245,-23.337990527216096,0,0,0,0,447.0,2026-03-31,0.037986577181208014,0.06263982102908283,0.1425279642058166
0,14,1,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.683023262513466,37.86892868062321,-51.68743512916736,0,0,0,0,424.08,2026-04-07,0.13563478588945488,0.061969439728353226,0.2752075080173553
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.100240574259363,57.850098553470964,3.2386287912020006,0,0,0,0,481.6,2026-04-14,-0.06486710963455156,0.07394102990033224,0.22923588039867093
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,14.423134368978399,45.05102625275753,1.499797631995458,0,0,0,0,450.36,2026-04-21,0.14843680611066712,0.2007949196198595,0.48547828403943516
6,14,1,0,4,0,[],2.0,动能衰减期,14.309154276826062,65.43122241047075,36.220251521241586,0,0,0,0,517.21,2026-04-28,0.045590765839794045,0.14460277256820242,0.21782254790123923
9,14,2,0,5,0,[],2.0,动能衰减期,26.68644454895872,73.63960382209716,63.09667828039813,0,0,0,-1,581.45,2026-05-12,0.06578381632126584,0.15272164416544842,0.061312236649754936
9,14,2,0,5,0,[],2.0,动能衰减期,32.26473150717952,75.4829039754492,65.97288270884626,0,0,0,0,619.7,2026-05-19,0.08157172825560743,-0.02727126028723592,0.08470227529449725
9,14,2,0,5,0,[],2.0,动能衰减期,39.945874147434886,73.13908364404413,72.3830952005518,0,0,0,0,670.25,2026-05-26,-0.10063409175680726,-0.07929876911600142,0.1489295039164491
6,14,1,0,4,0,[],2.0,动能衰减期,38.03315922243396,52.72421050713403,38.32306690681772,0,0,0,0,602.8,2026-06-02,0.023722627737226443,0.11511280690112824,0.5516921035169211
6,14,1,0,4,0,[],2.0,动能衰减期,30.991855759812275,54.40929525815156,7.9327471753178,0,0,0,1,617.1,2026-06-09,0.08927240317614649,0.24788526981040349,0.30014584346135154
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,29.058331205164666,62.68040426064287,34.16222091081351,0,0,0,0,672.19,2026-06-16,0.14561359139529007,0.3915113286421992,0.10483643017599187
8,14,2,0,4,0,[],2.0,动能衰减期,32.2351001357479,72.58938182547753,55.77915271153543,0,0,0,0,747.49,2026-06-23,0.18337369061793463,0.07879704076308713,-0.0038662724584943575
9,14,2,0,5,0,[],2.0,动能衰减期,41.198948216366986,83.99616801180193,71.74984833127888,0,0,0,0,884.56,2026-06-30,-0.08837161978836927,-0.12476259383196153,-0.1916885231075336
6,14,1,0,4,1,['volume_divergence'],2.0,动能衰减期,40.82146694167414,59.681560855369504,51.981073526682245,0,0,0,-1,806.39,2026-07-07,-0.039918649784843496,-0.07662545418469968,-0.14805491139523053
6,14,1,0,4,0,[],2.0,动能衰减期,35.71782226235092,51.63491906681524,26.48030476120749,0,0,0,0,774.2,2026-07-14,-0.03823301472487728,-0.07646602944975467,
-3,14,0,2,1,0,[],2.5,阶段2.5-得分触底未共振,26.512898036744986,49.928043875397876,-13.642604202180108,0,0,0,0,744.6,2026-07-21,-0.039752887456352415,-0.07735697018533438,
-1,14,0,1,1,0,[],2.5,阶段2.5-得分触底未共振,22.098953887776542,45.952436982187514,-8.172337148056902,0,0,0,-1,715.0,2026-07-28,-0.03916083916083912,,
-4,14,0,2,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.750707919190162,45.245695277237154,-38.30275500271763,0,0,0,0,687.0,2026-08-04,,,
