score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
1,14,0,0,1,0,[],2.5,阶段2.5-得分触底未共振,38.28381427478461,40.45462898567722,-41.87269335504397,0,0,-1,0,37.77,2026-04-14,-0.011119936457505974,-0.030182684670373328,-0.06380725443473667
1,14,0,0,1,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,29.19263875738023,38.85779498823484,-22.327306405758772,0,0,-1,-1,37.35,2026-04-21,-0.01927710843373487,-0.0010709504685407767,-0.09451137884872829
-1,14,0,1,1,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,25.958982915816463,34.725855362612094,-42.17637925779947,0,0,0,0,36.63,2026-04-28,0.01856401856401857,-0.03467103467103472,-0.07644007644007655
0,14,0,1,2,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,22.954431870703992,47.31646381855779,-2.678540238683704,0,0,0,0,37.56,2026-05-12,-0.07587859424920129,-0.10010649627263057,-0.11767838125665608
-4,14,0,2,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,19.494248464764187,28.2980786712114,-47.26411489663216,0,0,-1,0,34.71,2026-05-19,-0.02621722846441954,-0.04235090751944681,0.038893690579083984
-4,14,0,2,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,17.937692912830443,24.018352355322236,-56.78413554324787,0,0,0,0,33.8,2026-05-26,-0.016568047337278013,-0.019526627218934833,0.06065088757396464
-4,14,0,2,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,17.699399390368214,25.69865196584064,-56.038001121331654,0,0,-1,1,33.24,2026-06-02,-0.0030084235860409203,0.08483754512635389,0.16666666666666674
-4,14,0,2,0,2,"['trend_break', 'volatility_drop']",2.5,阶段2.5-得分触底未共振,15.788531495858788,32.4229352628567,-51.5343336730707,0,0,-1,0,33.14,2026-06-09,0.08811104405552217,0.0817742908871455,0.13186481593240784
2,14,0,0,2,0,[],2.5,阶段2.5-得分触底未共振,21.874945875388196,59.58641833542063,4.814545343449322,0,0,0,0,36.06,2026-06-16,-0.005823627287853572,0.07542983915696055,0.1209095951192456
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,21.46063802559703,56.23216965992234,16.82400393261539,0,0,1,0,36.18,2026-06-23,-0.022940851299060205,0.03841901603095632,0.11028192371475964
4,14,1,0,2,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,19.975148630884142,50.47045322160216,18.14977575770787,0,0,1,-1,35.35,2026-06-30,0.06280056577086279,0.09533239038189523,0.13719943422913716
7,14,1,0,5,0,[],2.0,动能衰减期,25.76469010791726,56.24644382537667,48.006371811475184,0,0,1,0,37.57,2026-07-07,0.03060952887942503,0.0692041522491349,0.0023955283470853406
9,14,2,0,5,0,[],2.0,动能衰减期,25.079885994123565,61.17900994727864,33.65819836179061,0,0,1,1,38.72,2026-07-14,0.03744834710743805,0.03822314049586795,
10,14,2,0,6,0,[],1.0,强动能期,30.681980365814994,62.03356834618175,56.90442908790374,0,0,1,0,40.17,2026-07-21,0.0007468259895444529,-0.062484441125218004,
8,14,2,0,4,0,[],2.0,动能衰减期,33.84992561307301,57.90475644106791,52.530133658848854,0,0,0,0,40.2,2026-07-28,-0.06318407960199024,,
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,28.063600884271516,44.85490868294321,9.869195489113737,0,0,-1,0,37.66,2026-08-04,,,
