score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.8452210133517,41.20771954257532,-2.4240330788895585,0,0,0,0,55.49,2026-03-24,-0.011353397008470045,0.008109569291764096,-0.018201477743737704
3,14,1,0,1,0,[],2.5,阶段2.5-得分触底未共振,20.971560033648522,39.69811473212788,-30.859747917830315,0,0,0,0,54.86,2026-03-31,0.019686474662777842,0.015676266861101018,-0.004192489974480407
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.46928456319378,49.887139503872724,-3.3681224066667177,0,0,0,-1,55.91,2026-04-07,-0.015381863709533206,-0.015203004829189681,-0.05884457163298151
1,14,0,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,16.29873476351463,44.06005594690931,-22.34555118511382,0,0,0,0,55.05,2026-04-14,0.00018165304268857874,-0.0038147138964576,-0.07538601271571299
-1,14,0,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,13.433340781658371,44.76031532798705,-20.207373864993695,0,0,0,0,55.06,2026-04-21,-0.0039956411187794805,-0.044315292408281914,-0.09553214674900112
3,14,1,0,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,15.855705749013406,45.826494249292786,-43.36133025203709,0,0,0,0,54.84,2026-04-28,-0.040481400437636816,-0.07184536834427435,-0.08935083880379291
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,24.562692757157016,25.54355931094885,-67.41233029053706,0,0,-1,0,51.81,2026-05-12,-0.017950202663578496,-0.05713182783246484,-0.04613009071607799
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,33.14093135389632,21.35404018094721,-71.983335865328,0,0,0,0,50.88,2026-05-19,-0.03989779874213839,-0.02790880503144655,-0.028891509433962348
-4,14,0,2,0,1,['momentum_reversal'],2.5,阶段2.5-得分触底未共振,41.40562229804336,13.485469301815883,-72.70041451378617,0,0,0,0,48.85,2026-05-26,0.012487205731832152,0.011668372569089147,-0.024974411463664303
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,47.722779078433355,33.47023448719949,-57.83462394178228,0,0,0,1,49.46,2026-06-02,-0.0008087343307723316,-0.0010109179134655255,-0.030125353821269796
0,14,0,1,2,0,[],2.5,阶段2.5-得分触底未共振,48.542061418853415,38.5159305165101,-49.09535959037665,0,0,1,0,49.42,2026-06-09,-0.00020234722784306935,-0.036220153783893094,-0.01517604208822343
-1,14,0,1,1,0,[],2.5,阶段2.5-得分触底未共振,38.07564486495835,40.34186190052352,-14.716415617534619,0,0,0,0,49.41,2026-06-16,-0.03602509613438565,-0.02914389799635697,0.02813195709370575
1,14,0,0,1,0,[],2.5,阶段2.5-得分触底未共振,36.52205712196963,35.89284712692415,-37.45510905963349,0,0,0,0,48.53,2026-06-23,-0.023902740572841585,0.0024726973006388153,0.05501751493921292
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,35.091924052709516,36.800885756071,-51.67475968735557,0,0,-1,0,47.37,2026-06-30,0.02702132151150516,0.056575891914713905,0.0857082541693055
2,14,0,0,2,0,[],2.5,阶段2.5-得分触底未共振,25.930443843011147,46.813308704798814,-19.414877821849426,0,0,-1,0,48.65,2026-07-07,0.02877697841726623,0.05241521068859201,0.06269270298047291
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,20.56937794594965,57.12098285656909,8.07011655026589,0,0,-1,0,50.05,2026-07-14,0.022977022977023198,0.027572427572427616,
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,24.468261100497365,58.49426415926619,44.98165601426566,0,0,-1,0,51.2,2026-07-21,0.004492187499999911,0.009765625,
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,27.315550128443363,58.05860262634384,40.002247946602374,0,0,0,0,51.43,2026-07-28,0.0052498541707175495,,
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,32.43350347704723,55.61900104213469,49.29961065292542,0,0,0,0,51.7,2026-08-04,,,
