score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,15.760749835975595,61.59092693246439,15.124416109109205,0,0,1,1,82.6,2026-06-02,-0.0029055690072639084,-0.04406779661016946,-0.06295399515738487
4,14,1,0,2,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,16.468821597983005,57.82924319071749,33.61970614827809,0,0,1,0,82.36,2026-06-09,-0.0412821758135018,-0.06957260806216614,-0.03581835842642067
2,14,1,0,0,2,"['trend_break', 'volume_divergence']",2.5,阶段2.5-得分触底未共振,17.634334538786973,41.40030841201648,23.657344038980156,0,0,0,-1,78.96,2026-06-16,-0.029508611955420427,-0.019756838905774954,0.04698581560283688
1,14,1,1,1,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.799512028986108,39.4707521065497,-10.920701963354361,0,0,1,0,78.07,2026-06-23,-0.03253490457281916,0.013449468425771993,0.07941590879979521
0,14,1,1,0,0,[],2.5,阶段2.5-得分触底未共振,21.171264659228996,35.74355053876721,-30.885989596028008,0,0,0,0,75.53,2026-06-30,0.047530782470541544,0.07480471335893024,0.13027935919502198
0,14,0,1,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.749995633138276,50.027551635401394,-11.551319824540183,0,0,0,-1,79.12,2026-07-07,0.02603640040444888,0.06509100101112231,0.07608695652173902
4,14,1,0,2,0,[],2.5,阶段2.5-得分触底未共振,16.851669630169287,57.318444247856156,12.872951301008289,0,0,0,0,81.18,2026-07-14,0.038063562453806155,0.05161369795516135,
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,18.844185428190567,64.9927252028417,46.22843032639361,0,0,0,0,84.27,2026-07-21,0.01305328112020887,0.010323958704165248,
6,14,1,0,4,0,[],2.0,动能衰减期,22.112943770098557,66.58442529001215,51.00623702322879,0,0,0,0,85.37,2026-07-28,-0.00269415485533564,,
5,14,1,0,3,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,25.175302518834666,56.65774838334107,52.60686997454522,0,0,0,0,85.14,2026-08-04,,,
