score_v221,max_score,event_pos,event_neg,trend_pos,end_count,end_signals,stage,stage_name,adx,rsi,wt1,smc_signal,turnover_signal,sector_relative_signal,ad_line_signal,close,date,fwd_5d,fwd_10d,fwd_20d
4,14,1,0,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,18.90698150397245,62.62277223372133,15.931204089819055,0,0,0,-1,248.78,2026-04-14,0.015153951282257383,0.16166894444891078,0.21798376075247194
5,14,1,0,3,1,['volatility_drop'],2.5,阶段2.5-得分触底未共振,25.85599683582149,60.37366979540606,38.82926595854592,0,0,0,-1,252.55,2026-04-21,0.14432785587012464,0.2800633537913282,0.23698277568798254
7,14,1,0,5,0,[],2.0,动能衰减期,32.680857494389414,71.10110935392433,57.550877110852376,0,0,0,-1,289.0,2026-04-28,0.11861591695501716,0.04847750865051892,0.01695501730103799
9,14,2,0,5,0,[],2.0,动能衰减期,38.36029021811673,73.2343857952913,69.76566359617692,0,0,0,0,349.19,2026-05-12,-0.1064463472608036,-0.022996076634496876,-0.23199404335748441
6,14,1,0,4,0,[],2.0,动能衰减期,34.43630229385582,56.570491550700005,38.83624929911124,0,0,0,0,312.02,2026-05-19,0.09339144926607279,-0.09143644638164217,-0.056759182103711225
3,14,0,1,5,0,[],2.5,阶段2.5-得分触底未共振,32.72230970900165,63.977841816292944,30.03366878075517,0,0,0,0,341.16,2026-05-26,-0.16904091921678976,-0.21391722359010434,-0.011900574510493644
-2,14,0,2,2,0,[],2.5,阶段2.5-得分触底未共振,27.453778438927966,44.62145919378983,-6.802108593540015,0,0,0,0,283.49,2026-06-02,-0.05400543229038057,0.038167131115735886,0.23425870401072335
-4,14,0,2,0,0,[],2.5,阶段2.5-得分触底未共振,21.305725507336035,41.386530632626794,-34.41189005079174,0,0,0,0,268.18,2026-06-09,0.09743455887836516,0.2569915728242227,0.278991721977776
0,14,0,1,2,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.90500603606494,51.04549530938268,-12.756012475720093,0,0,0,-1,294.31,2026-06-16,0.14539091434202045,0.18888247086405485,0.1012537800278619
2,14,0,1,4,1,['volume_divergence'],2.5,阶段2.5-得分触底未共振,23.597513179968228,56.48225869629533,22.45128777921655,0,0,0,0,317.0,2026-06-23,0.16813880126182967,0.08075709779179818,0.08684542586750776
9,14,2,0,5,0,[],2.0,动能衰减期,31.825520725866618,66.63076880734538,48.17378128275291,0,0,0,0,370.3,2026-06-30,-0.07480421280043204,-0.079530110721037,-0.19449095328112354
6,14,1,0,4,0,[],2.0,动能衰减期,30.93471864546274,56.19414448398635,32.859780698107244,0,0,0,0,342.6,2026-07-07,-0.00510799766491532,0.005633391710449409,-0.1962930531231757
6,14,1,0,4,1,['volume_divergence'],2.0,动能衰减期,29.63086439492615,53.523327770677476,32.84111748335332,0,0,0,-1,340.85,2026-07-14,0.010796538066597972,-0.12489364823236038,
5,14,1,0,3,0,[],2.5,阶段2.5-得分触底未共振,22.913725234970457,54.934981162442554,-6.214334711504214,0,0,0,1,344.53,2026-07-21,-0.13424084985342355,-0.20079528633210453,
0,14,0,0,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,17.6401722920979,41.80701615211019,-24.78815361273433,0,0,0,0,298.28,2026-07-28,-0.07687407804747204,,
-2,14,0,1,0,1,['trend_break'],2.5,阶段2.5-得分触底未共振,19.91091119276672,39.369344369192504,-49.641252142891545,0,0,0,0,275.35,2026-08-04,,,
